ticker,fqtr,quarter,ann_time_iq,call_time_iq,CAR,Surprise_EPS_iq,TariffSent_mean_call_iq,TariffMentions_iq,TariffSent_fwd_iq,size,bm,momentum_12_2,ivol,after_hours,qa_share,sector,eps_actual,TariffSent_shareNeg,tariff_sentences
ALL,2024_Q1,2024_Q1,2024-05-02,2024-05-02 09:00:00,-0.03216780519902322,,0.029705435037612915,1,0.0,0.01208534692719145,,0.30022545467679973,0.01208534692719145,0,,Financial Services,7.76,0.0,"[""It's also resulting in higher costs for consumers, ultimately.""]"
FAST,2025_Q2,2025_Q2,2025-07-14,2025-07-14 09:00:00,0.04425030754249475,,0.41150137782096863,21,0.9217358827590942,0.013724525388781784,,0.24277461534543376,0.013724525388781784,0,,Industrials,0.29,0.23809523809523808,"['These statements are based on our current expectations, and we undertake no duty to update them.', ""There's a lot of conversations going on around that little thing called tariffs."", 'And Kevin Fitzgerald was involved in our pricing efforts back in 2018 when some of the initial tariffs were going on.', 'And so when the tariff... Activity started ramping up.', 'So when you start looking at that fourth column where it says, is it eligible for duty drawback?']"
FAST,2025_Q1,2025_Q1,2025-04-11,2025-04-11 10:00:00,0.0515741208799291,,0.5649901628494263,28,0.394738107919693,0.019983607380353232,,0.06678486119199367,0.019983607380353232,0,,Industrials,0.29,0.14285714285714285,"['These statements are based on our current expectations, and we undertake no duty to update them.', ""It was a unique week because in talking to various groups, the one thing there wasn't a lot of discussion on was tariffs."", 'He led off with a question on tariffs and he pointed it at me each time.', ""We talked about products we're bringing directly into Canada and Mexico that we would have brought through the United States before because some of the new tariffs are not eligible for duty drawback."", ""And while it might be more expensive to bring it directly into that market from a logistics perspective, it's a lot less expensive than a tariff that gets layered on top of maybe a tariff going into Canada or Mexico as well.""]"
FAST,2024_Q4,2024_Q4,2025-01-17,2025-01-17 10:00:00,0.009380651859710869,,0.3998991549015045,9,0.9218841791152954,0.01374924411409374,,0.13874670999066918,0.01374924411409374,0,,Industrials,0.29,0.2222222222222222,"['These statements are based on our current expectations and we undertake no duty to update them.', 'and we accelerated some inventory scheduled for future delivery into current periods ahead of potential new tariffs.', 'Maybe you can just touch on tariffs.', ""You know, as we've talked on previous calls, we had to get good at tariffs."", ""I think we've always been excellent at supply chain, but we had to get good at tariffs back in the 2018 timeframe, 2017 timeframe.""]"
FAST,2024_Q3,2024_Q3,2024-10-11,2024-10-11 10:00:00,0.09328253741924653,,0.3486989438533783,6,0.9218841791152954,0.017844827803947246,,0.10298356096237726,0.017844827803947246,0,,Industrials,0.29,0.3333333333333333,"['These statements are based on our current expectations and we undertake no duty to update them.', 'First, certain countries have raised import duties, lifting the cost to us of moving product across borders.', 'And you called out in the PR Mexico duties.', ""higher Mexican duties, and I'm not quite sure what that means."", ""Mexico, really over the past 12 months, but they've even done some in, I think, the past three to six months, they've been very much more active in charging duties on product that moves across the border.""]"
FAST,2024_Q2,2024_Q2,2024-07-12,2024-07-12 10:00:00,0.015642262539695896,,0.2593182325363159,3,0.9218841791152954,0.010443419098775365,,0.04209366858789232,0.010443419098775365,0,,Industrials,0.29,0.3333333333333333,"['These statements are based on our current expectations and we undertake no duty to update them.', 'And earlier I mentioned the impact of the economy.', ""and we're normalizing the quantity on hand, we believe the annual improvement to cost of goods is more than the initial investment in inventory.""]"
FAST,2024_Q1,2024_Q1,2024-04-11,2024-04-11 10:00:00,-0.054860209333200495,,0.686367392539978,5,0.9218841791152954,0.016589532612577035,,0.1982605272804865,0.016589532612577035,0,,Industrials,0.29,0.0,"['These statements are based on our current expectations and we undertake no duty to update them.', 'For the follow-up, a question that we continue to get from investors is around the impact of potential tariffs based on the outcome of the November election.', 'Obviously, tariffs can have two impacts.', ""Probably the only thing I would add to that is, you know, our execution wasn't as crisp as we might have liked during the first period where there was tariffs."", 'Remember, there was also some ancillary inflation on top of the tariffs that was occurring at that time.']"
AXON,2025_Q2,2025_Q2,2025-08-04,2025-08-04 17:00:00,,,0.28938597440719604,5,-0.5215132832527161,0.028320869123817802,,0.12365183065425422,0.028320869123817802,1,,Industrials,2.12,0.4,"['Adjusted EBITDA margin of 25.7% came in ahead of expectations due to higher revenue and operating leverage, as well as benefiting from the timing of tariffs, which will now impact us more in the second half of the year.', 'This maintains our 25% margin target for the year and incorporates our planned investments and tariff-related expenses in the second half.', ""Salespeople, we look at where the opportunities are, and those are generally the easiest ones to say yes to because when you're hiring a salesperson for X dollars and their quota might be $5 million to $10 million a year, you get a very clear return on that."", ""Can you just elaborate on the tariff piece for the kind of second half of the year, and if that's related to kind of the newer things that we're hearing around tariffs, or is that just more baked in from the April kind of announcements that we've heard?"", 'Yeah, so on tariffs, we factor in everything we know as of, like, 24 hours before this call.']"
AXON,2025_Q1,2025_Q1,2025-05-07,2025-05-07 17:00:00,0.11907510586113183,,0.005383776500821114,9,-0.4393904209136963,0.04544755287444523,,0.2838826822916698,0.04544755287444523,1,,Industrials,2.12,0.4444444444444444,"[""Finally, I'll conclude with a quick note about the current tariff situation, which Brittany can expand upon in more detail."", 'A couple of years ago, our team flagged tariffs and the uncertainty in the South China Sea as reasons to diversify our supply chain and make large but low-risk investments in inventory.', 'We also expect some impact to the rest of the year from tariffs.', 'For the full year, we have offset some of the tariff impact through other cost measures.', 'This is based on where tariffs stand today.']"
AXON,2024_Q4,2024_Q4,2025-02-25,2025-02-25 17:00:00,0.141862304958322,,0.7560098767280579,5,0.6463197469711304,0.03259144658038392,,0.3702579036272706,0.03259144658038392,1,,Industrials,2.12,0.0,"['And I apologize if I missed this perhaps earlier in the call, but obviously tariffs are top of mind for a lot of people these days, both on a cost perspective for the companies as well as perhaps demand issues for geopolitical issues.', 'How are you guys thinking about tariffs from both aspects?', ""Obviously, at this point, we've been dealing with tariffs of some kind for a number of years."", ""So without certainty on what the tariffs are going to be, it's hard to give a perfect answer."", ""But based on what the talk is, at least right now, in terms of some of the proposed tariffs, there's nothing that I see that would really impact our guidance in any way.""]"
AXON,2024_Q3,2024_Q3,2024-11-07,2024-11-07 17:00:00,0.18573169914631085,,0.6046735644340515,3,0.4806425869464874,0.015201701987253848,,0.5448373968122084,0.015201701987253848,1,,Industrials,2.12,0.0,"['Just with what plans have been said, if they come true or not, the increased emphasis on border security versus tariffs.', 'And then on just if tariffs are imposed, how are you looking at what levers you can pull to offset any supply chain component changes?', ""Yeah, so we've certainly lived in an environment of tariffs before.""]"
AXON,2024_Q2,2024_Q2,2024-08-06,2024-08-06 17:00:00,0.18573169914631085,,0.018147902563214302,1,0.018147902563214302,0.016660621636997552,,0.11123666946740163,0.016660621636997552,1,,Industrials,2.12,0.0,"['And so for customers to move away from our products, it very literally is costing them money to do so and will make their economic situation worse, not better.']"
AXON,2024_Q1,2024_Q1,2024-05-06,2024-05-06 17:00:00,-0.03477532202250588,,0.0,0,0.0,0.021978636909387603,,0.5142580858819457,0.021978636909387603,1,,Industrials,2.12,0.0,[]
FCX,2025_Q2,2025_Q2,2025-07-23,2025-07-23 10:00:00,-0.039055206783965055,,0.4816078543663025,29,0.42707177996635437,0.020447123430353896,,0.1737332418141535,0.020447123430353896,0,,Basic Materials,0.54,0.1724137931034483,"['Following the July 8th U.S. tariff announcement, U.S. prices rose significantly.', 'While tariff policies have dominated headlines and resulted in rising inventories in the U.S., global exchange inventories remain at low levels, particularly in relation to consumption trends.', 'These two benchmarks have been closely correlated in the past, but as you can see, A differential emerged earlier this year after the U.S. opened the Section 232 investigation, and the differential widened significantly earlier in July following the U.S. announcement of a 50% tariff on copper imports with an expected implementation date on August 1st.', ""We're still waiting on additional details on implementation of the tariff announcement."", 'Longer range, the differential will be determined by market factors, including how the tariff structure is applied to various copper products, available domestic supplies, and requirements for imported copper and other factors.']"
FCX,2025_Q1,2025_Q1,2025-04-24,2025-04-24 10:00:00,0.02156853902897464,,0.30378440022468567,20,-0.8395084142684937,0.0438156829668261,,-0.1857923320784045,0.0438156829668261,0,,Basic Materials,0.54,0.3,"['Government policy and tariffs are dominating financial markets.', 'U.S. tariff policy has heavily influenced sentiment on the global economy in recent weeks, but the facts are that copper demand remains strong globally.', 'We present information on regional premiums and the ongoing U.S. investigation on copper for considering a potential tariff.', 'While copper is currently exempt from the new tariffs, the outcome of this investigation may lead to tariffs on imported copper, and markets have begun to price in a potential tariff, as you can see from the growing U.S. premium.', 'But in recent months, the U.S. pricing has reflected market expectations for a tariff on U.S. imports, and this premium has widened over time and is currently approximately 13% above LME.']"
FCX,2024_Q4,2024_Q4,2025-01-23,2025-01-23 10:00:00,-0.029958001916549615,,0.5341969728469849,10,0.6446540355682373,0.017505723718376307,,-0.13853841922981946,0.017505723718376307,0,,Basic Materials,0.54,0.1,"['which weighed favorable U.S. economic data, rate cuts in the U.S., and the potential for economic stimulus in China against ongoing economic pressures in China, a strong U.S. dollar, and uncertainties on U.S. tariff and trade policies that the markets have been focused on from late last year.', 'We did receive approval in late 2024 to update our quota for the year 2024 and that allowed us to make some additional shipments in December.', 'Realizing the question is hypothetical, but how does Freeport view the potential impacts to copper markets in general and in Freeport specifically from tariffs, whether they be, you know, 10% blanket or 25% towards Mexico or Canada?', 'Well, in terms of the tariffs, with respect to specifically in the U.S., Freeport does not, we basically sell all of our product in the U.S.', 'The U.S. as a market itself does import copper, but we do not export copper from the U.S., So the imports of copper is what people are wondering about and whether those will carry a tariff.']"
FCX,2024_Q3,2024_Q3,2024-10-22,2024-10-22 10:00:00,0.011568884565182702,,0.3248501718044281,12,0.7552279233932495,0.02553512551346192,,0.01206984813883194,0.02553512551346192,0,,Basic Materials,0.54,0.25,"[""The good news is that we're not seeing the rise in costs like we were previously."", 'on exports.', 'And then in terms of the government reaction, do you think, and the export extension, do you think this will be just a formality and received in good time, or could there be a risk that it could be delayed beyond the year end?', ""I mean, with North American costs above $3 and South American around $2.50, I understand that you're working on some cost reduction initiatives, but should we think about sort of the go-forward run rate for costs in North America more in the $2.50 to $3 range?"", ""We're looking to bring costs back down.""]"
FCX,2024_Q2,2024_Q2,2024-07-23,2024-07-23 10:00:00,-0.013727487501971756,,-0.07896102964878082,10,-0.3412957787513733,0.022846781688419623,,0.14646084060531717,0.022846781688419623,0,,Basic Materials,0.54,0.6,"['China will respond to its economy.', ""You'll be able to see It's operating costs through the TC and RC line on our unit costs, but above that line in the revenue line, of course, we're going to be able to generate higher revenues because we're marketing directly."", ""We won't have the duties any longer, and so that's a sizable benefit as well for our results."", 'And so that, you know, to the extent it scales, that has the benefit of bringing down the average unit cost in the U.S.', 'Supply changes continue.']"
FCX,2024_Q1,2024_Q1,2024-04-23,2024-04-23 10:00:00,-0.03334024283472166,,0.19496381282806396,7,0.0,0.02100724344845819,,0.4275341715901242,0.02100724344845819,0,,Basic Materials,0.54,0.2857142857142857,"['Can we interpret from that that the U.S. mines made about $200 million less profits than the overhead or the U.S. operations are losing money.', 'And then secondly, I just wanted to ask a follow-up on the trends in costs in the U.S.', ""But in terms of your analysis, it may be shy of the $4 you're talking about, but we are in a lower grade area of North America right now, and so our unit costs are relatively high compared to historical levels."", 'So much of our labor cost is in foreign currency.', 'A sustained higher price for copper.']"
O,2025_Q2,2025_Q2,2025-08-06,2025-08-06 14:00:00,,,0.4815919101238251,4,0.19501285254955292,0.010855774756165958,,0.07831084238229957,0.010855774756165958,0,,Real Estate,0.22,0.0,"['To that end, given the strength of our client base and our proactive portfolio management, we expect a negligible portion of our client base to be meaningfully impacted by tariffs, which has already been incorporated into our updated credit assumptions.', 'And then on the tariff impact, you talked through some of the sectors that you thought would be well insulated.', ""I've gone through a list of clients that we felt like were more exposed to what would happen if tariffs were introduced."", ""When you're looking at, for instance, if you're going to look at something in a very discretionary business like entertainment, given the backdrop that one is experiencing, given that discretionary spending may be impacted by higher inflation, higher tariffs, et cetera, and recognizing that a particular operator within the entertainment sector may have a balance sheet that can't sustain a disruption to the top line, That's what will keep us on the sidelines.""]"
O,2025_Q1,2025_Q1,2025-05-05,2025-05-05 17:00:00,0.0004317265503467748,,0.52829909324646,4,0.0,0.01363560120735073,,-0.004088155784100822,0.01363560120735073,1,,Real Estate,0.22,0.0,"['To further exacerbate that situation, we have an uncertainty around what are the tariffs going to look like?', 'And obviously, depending on the type of retail business you have, tariffs can be a big impact or not so big impact.', ""And so if there is a tariff, those retailers that are exposed to that, if they are unable to pass through the higher costs, you know, they better have a good balance sheet, otherwise it's going to be difficult for them to absorb that."", 'And there were a few that were added just based on, you know, what we think could happen on the tariff front and which businesses could get impacted.']"
O,2024_Q4,2024_Q4,2025-02-25,2025-02-25 14:00:00,-0.022312309093499662,,0.481553316116333,4,0.0,0.012138458004785071,,-0.06770320584347833,0.012138458004785071,0,,Real Estate,0.22,0.0,"['To further exacerbate that situation, we have an uncertainty around what are the tariffs going to look like?', 'And obviously, depending on the type of retail business you have, tariffs can be a big impact or a not so big impact.', 'And so if there is a tariff, those retailers that are exposed to that if they are unable to pass through the higher costs, they better have a good balance sheet.', 'And there were a few that were added just based on, you know, what we think could happen on the tariff front and which businesses could get impacted.']"
O,2024_Q3,2024_Q3,2024-11-05,2024-11-05 14:00:00,-0.04499955410720863,,0.0,0,0.0,0.009580446776939387,,0.10340015706167227,0.009580446776939387,0,,Real Estate,0.22,0.0,[]
O,2024_Q2,2024_Q2,2024-08-06,2024-08-06 14:00:00,0.017440951763903728,,0.7449907660484314,1,0.0,0.011188883651218076,,0.16605618943569844,0.011188883651218076,0,,Real Estate,0.22,0.0,"[""And then as a follow-up, can you talk a little bit about the opportunities you're seeing in the U.S. versus European markets?""]"
O,2024_Q1,2024_Q1,2024-05-07,2024-05-07 11:00:00,-0.010258499243491388,,0.8046277761459351,1,0.0,0.01049606597009093,,0.10549221574096257,0.01049606597009093,0,,Real Estate,0.22,0.0,"[""Here, unfortunately, you don't have similar pressures""]"
FDX,2025_Q3,2025_Q3,2025-03-20,2025-03-20 17:30:00,-0.06570226820889387,,0.40945520997047424,5,0.0,0.017362550252682105,,-0.02301851281486711,0.017362550252682105,1,,Industrials,3.83,0.2,"[""And so we're working very closely with our customers to be able to prepare themselves for any change, whether it's de minimis or change in market due to tariff."", 'just given all the uncertainty around policy, especially trades and tariffs.', ""So can you give us some maybe more qualitative inputs on what your customers are seeing right now and how they're reacting to this environment and how future tariff impositions could impact your business?"", 'So now, in these more complicated times, we now have an ability to provide new value for our customers, leveraging the insights that we have on both global supply chains and customs clearance.', ""Well, I'll just say, Ravi, that the majority of our export volumes are linked to B2B volumes, and a minority of our revenue base on export lanes are covered under the de minimis exemption.""]"
FDX,2025_Q2,2025_Q2,2024-12-19,2024-12-19 17:30:00,0.0026029424194915904,,0.037486884742975235,14,0.16605758666992188,0.012942187470475068,,0.104334217454493,0.012942187470475068,1,,Industrials,3.83,0.42857142857142855,"[""FedEx Freight's portfolio of solutions."", 'We achieved this result despite inflationary pressures and several significant headwinds, including the Postal Service contract expiration, a $90 million headwind from the Cyber Week timing shift, and a $20 million headwind from the hurricanes in the Southeast U.S.', ""So as we think about the dollar cut coming from the back half of the year, I know, John, you talked about sort of the industrial production outlook and maybe how that's a bit more tempered."", ""We're improving our cost structure to enable us to profitably grow with e-commerce and are well positioned to see significant incremental margins on our priority services once global industrial production improves."", 'As you know, the vast, vast majority of FedEx freight contracts are renegotiated every year.']"
FDX,2025_Q1,2025_Q1,2024-09-19,2024-09-19 17:30:00,-0.1550263779485577,,-0.3327086269855499,29,-0.5034030675888062,0.023218697758114488,,0.06750486332843075,0.023218697758114488,1,,Industrials,3.83,0.6896551724137931,"['At Federal Express, package yield increased 1% overall, driven by U.S. priority and international domestic.', 'Increased demand for international economy and higher rates were the primary drivers of higher purchase transportation costs.', 'At the top end of our range, we assume an improvement in the pricing environment and the industrial economy.', ""From a demand surcharges perspective, I think we have two different factors that we're looking at here."", 'Lower weight per shipment and decreased priority volumes continue to be headwinds, partially offset by base yield improvement.']"
FDX,2024_Q4,2024_Q4,2024-06-25,2024-06-25 17:00:00,0.15190650017115914,,-0.2473510354757309,15,-0.9172178506851196,0.012174992667106595,,0.032465860975603444,0.012174992667106595,1,,Industrials,3.83,0.6666666666666666,"['And on the broader point here, you know, the trade as a percentage of GDP is essentially flatlined since about 2016.', ""I'll start with the last question, and then I'll certainly turn it to the boss to talk about the overall tariff situation."", 'Thrive cost reductions and higher U.S. domestic package yield partially offset these pressures.', 'International export package volume increased 8% in the quarter, driven by international economy, largely consistent with the monthly trends we saw last quarter.', 'International yields were also pressured by an increased capacity in the global air cargo market.']"
FDX,2024_Q3,2024_Q3,2024-03-21,2024-03-21 16:30:00,0.091844015312896,,-0.17620126903057098,9,-0.5336313247680664,0.010591687325873185,,0.024357237365675743,0.010591687325873185,1,,Industrials,3.83,0.6666666666666666,"['Do you really need a macro tailwind before we can see maybe a stabilization or reacceleration of yields?', 'Service makes network utilization, continued inflation and other cost headwinds.', 'As you look forward, if we continue to kind of bounce along this bottom on demand, you know, internationally, but I think more specifically to the United States, does the pricing environment start to waver at all of it?', 'And then, of course, from an international demand surcharge, it will continue to be a headwind in FY25, but less of a headwind than this fiscal year.', 'And from a momentum perspective, we do have some headwinds this year that will diminish next year, especially in the international market.']"
FDX,2024_Q2,2024_Q2,2023-12-19,2023-12-19 17:30:00,-0.12003121648883687,,-0.010649462230503559,18,0.403949499130249,0.014175018013818106,,0.25183818576560335,0.014175018013818106,1,,Industrials,3.83,0.4444444444444444,"['These headwinds more than offset continued benefits from drive and led to a margin decline compared to the prior year.', 'This provides us a differentiated capability to drive profitable, less capital intensive growth in the sizeable global deferred parcel and air freight markets.', 'At Freight, operating income increased 11% during the quarter, driven by higher yield and increased efficiency, partially offset by lower shipments.', 'So from a USPS perspective, yes, this was a significant headwind this quarter as it was last quarter.', 'At FedEx Freight, revenue per shipment increased 1%, with base rates strong despite lower fuel surcharges and weights.']"
FDX,2024_Q1,2024_Q1,2023-09-20,2023-09-20 17:30:00,0.0692488145596175,,-0.17307446897029877,11,0.1647103875875473,0.01251970801945265,,0.1671402385448233,0.01251970801945265,1,,Industrials,3.83,0.5454545454545454,"['We continue to expect approximately $800 million of international export yield pressure as demand surcharges significantly diminish and service mix continues shifting toward deferred offerings.', ""I think it's important to remember or express some of the key headwinds that we're facing in this quarter."", ""We'll be closely monitoring the demand environment going forward including economic activity in North America, Europe, and Trans-Pacific trade."", 'We indicated last quarter that express revenue would be adversely impacted by international export yield pressure, as well as a change in strategy by the U.S. Postal Service, which we are addressing through drive as we build a more nimble airline.', ""Right now, we believe that both FedEx and the entire economy would benefit, obviously, from a fast resolution, but we've accounted for it.""]"
PSX,2025_Q2,2025_Q2,2025-07-25,2025-07-25 12:00:00,0.0006973117599524794,,0.26506900787353516,3,0.0,0.022141575455030014,,0.044732700376895806,0.022141575455030014,0,,Energy,2.38,0.0,"[""I've been spending some time chatting with Mr. Dieter about global refining balances, and there's a healthy debate in the market over the next couple of years about how you guys are thinking about net capacity ads, and then also the swing factor of China, which obviously has excess export capacity, but it's been pretty disciplined about product quotas."", 'Second quarter was particularly problematic when you think about the disruptions that tariffs caused.', 'At one point, the Chinese had imposed punitive tariffs of 100% on polyethylene imports, and CP Chem has really minimized its exposure to China, but all that material that was flowing into China got pushed back into the world market.']"
PSX,2025_Q1,2025_Q1,2025-04-25,2025-04-25 12:00:00,-0.012175998855060634,,0.33693042397499084,14,0.5732037425041199,0.032780817402148256,,-0.17424859585704144,0.032780817402148256,0,,Energy,2.38,0.14285714285714285,"[""But with so many outstanding policy issues, including the tariffs and the RVO for RINs that hasn't been set yet, it's difficult."", 'And finally, we look forward to collaborating with the administration to support U.S. manufacturing by addressing the unintended consequences of tariffs on feedstocks.', 'Given international RD imports to the US are un-tariffed, which disadvantages domestic producers like Rodeo.', 'Can you help us better understand how some of these LPG exports will have to reset to accommodate around tariffs?', 'So how do these NGL exports now reset globally to work around the tariffs?']"
PSX,2024_Q4,2024_Q4,2025-01-31,2025-01-31 12:00:00,-0.02001831665397123,,0.8187248110771179,6,0.6572632193565369,0.01616547450437857,,-0.10358677868382038,0.01616547450437857,0,,Energy,2.38,0.0,"[""We'll need to have additional clarity on a number of factors affecting renewable margins, including the PTC, the RBO, LCFS rules, tariffs, renewable, our small refinery exemptions, just to name a few."", ""And then the second part of that, digging in a little deeper, you know, on crude supply, crude availability, you've got obviously a lot of moving parts on the policy side, tariffs, sanctions on countries that have been supplying crude here, that sort of thing."", ""Maybe we'll start with kind of product demand and supply, and then we'll work on crude and tariffs."", ""On the tariff question, I think, first of all, we don't know if we're going to have tariffs, but assuming that there are tariffs in Canada and Mexico, our view is that both markets will act a little bit differently."", 'So we think tariffs in Canada, the first thing that happens is TMX gets filled.']"
PSX,2024_Q3,2024_Q3,2024-10-29,2024-10-29 12:00:00,-0.05113682362779825,,0.04956716299057007,11,0.05700436234474182,0.01634227705955433,,-0.1064570050733773,0.01634227705955433,0,,Energy,2.38,0.36363636363636365,"[""One is we think about the stated savings, the $1.4 billion on the synergies, or I'm sorry, on the overall cost reduction plan, the $0.4 billion from the synergies with DCP offset by the inflation that's in slides five and six, I think, which it sounds like you're using a standard CPI there."", 'One of them, margins were higher, which increased mainly due to a favorable impact on our inventory hedges so with the wti price falling quarter over quarter that hedge was a positive tailwind for us on that we also had the benefits of the wcs heavy crude diffs which which are included in our indicator but that benefit was also seen in the in the mid-con area as well There was a 10% increase quarter over quarter in the cracks for the region.', 'The other one has been a tailwind for us with lower inflation.', 'These costs flow through gross margin.', 'Our secondary products also played into this tailwind for the quarter.']"
PSX,2024_Q2,2024_Q2,2024-07-30,2024-07-30 12:00:00,0.030913179713722806,,-0.3001876175403595,7,0.6249840259552002,0.013990828394624092,,0.0353504170034169,0.013990828394624092,0,,Energy,2.38,0.5714285714285714,"['Is this primarily driven by turnaround activity or some commercial pullback in operations given margin headwinds?', ""In addition, we've lowered our costs by nearly a dollar per barrel."", 'So I would, I guess, end by saying with all that said, there still remains a lot of regulatory uncertainty for next year, including credit programs, potential tariffs, clean energy policy, and policies aimed at protecting farmers.', 'We continue to lower our costs.', 'And also you mentioned in the midstream side a little bit of a headwind from the hurricane.']"
PSX,2024_Q1,2024_Q1,2024-04-26,2024-04-26 12:00:00,-0.043240467291048246,,0.3498213291168213,6,0.6590614914894104,0.014677845799838975,,0.3873906135258829,0.014677845799838975,0,,Energy,2.38,0.16666666666666666,"['So in terms of commercial impacts that we talk about, On Gulf Coast, product pricing, differentials, in absolute terms, that was a $50 million headwind in the first quarter.', ""The way I'm looking at this is those first quarter headwinds that you mentioned in refining are all related to activities that will position us to deliver medium and long-term tailwinds in support of our strategic priorities."", 'First quarter, certainly some headwinds with some downstream conversion unit turnaround activity.', 'The inventory hedges that I referenced in the earlier comments, which primarily impact Central Corridor, that was a $100 million headwind in the first quarter.', 'And then also the lower feedstock and natural gas relative to utility cost.']"
MET,2025_Q2,2025_Q2,2025-08-07,2025-08-07 09:00:00,,,0.012311924248933792,1,0.0,0.012675069635435757,,-0.10707272037985871,0.012675069635435757,0,,Financial Services,2.02,0.0,"[""So it's creating a short-term headwind for earnings.""]"
MET,2025_Q1,2025_Q1,2025-05-01,2025-05-01 09:00:00,0.007373861657184438,,-0.3994002640247345,2,0.0,0.027347840696607964,,-0.020925131403146224,0.027347840696607964,0,,Financial Services,2.02,0.5,"['The underlying growth of our international businesses, which has been partly masked by the strong dollar, could start to emerge as a tailwind.', 'I think you have guided for a bit more normal return in 2025 and a pretty decent result in the quarter, but given the market volatility in April, and some shelved IPOs in the wake of tariff announcements.']"
MET,2024_Q4,2024_Q4,2025-02-06,2025-02-06 09:00:00,-0.007738708481266366,,-0.25757962465286255,3,0.0,0.01352724405154533,,0.20911290274745475,0.01352724405154533,0,,Financial Services,2.02,0.3333333333333333,"[""So it's a little bit of a headwind, as well as some of the other Asian currencies."", 'And we are poised to capitalize on the many global tailwinds which have informed our new frontier strategy.', ""Obviously, there's been a tailwind with public equity markets.""]"
MET,2024_Q3,2024_Q3,2024-10-31,2024-10-31 09:00:00,-0.04978980860328761,,0.0,0,0.0,0.013537324262085183,,0.12974592765223347,0.013537324262085183,0,,Financial Services,2.02,0.0,[]
MET,2024_Q2,2024_Q2,2024-08-01,2024-08-01 09:00:00,-0.06852417147216189,,0.0,0,0.0,0.01031778639516624,,0.16720483336087777,0.01031778639516624,0,,Financial Services,2.02,0.0,[]
MET,2024_Q1,2024_Q1,2024-05-01,2024-05-01 09:00:00,-0.017770295687082556,,0.0,0,0.0,0.009443207654922944,,0.21786578806491064,0.009443207654922944,0,,Financial Services,2.02,0.0,[]
ROP,2025_Q2,2025_Q2,2025-07-21,2025-07-21 08:00:00,0.033648210288461024,,0.2090393304824829,6,0.0,0.008913534624870751,,0.042791562959234586,0.008913534624870751,0,,Technology,4.87,0.3333333333333333,"[""Yeah, so just the broader macro, the tariffs – Obviously, all in our TEP business, it's relatively small."", ""They've mitigated some of that in supply chain, mitigated some of that in pricing."", ""Neil, throughout the quarter, I'm just curious, did you see any signs of the tariff headlines or government spending blow down, impact anything, or perhaps throughout the quarter maybe things got better as you went through in the back of the quarter?"", 'As we think about some of your other segments, are you guys, have you guys thought through what tailwinds, headwinds, might potentially impact some of the other sectors that you guys cater to?', 'So overall, good news in offsetting some near-term deal dilution and fueling our growth equation.']"
ROP,2025_Q1,2025_Q1,2025-04-28,2025-04-28 08:00:00,-0.00794322032459499,,0.2063717097043991,7,0.0,0.017356052881523552,,0.00877446984971697,0.017356052881523552,0,,Technology,4.87,0.42857142857142855,"['Before we get into the business specifics, the vast majority of our tariff exposure resides within this segment.', 'The good news is that most of our cross-border flows are USMCA compliant, which obviously mitigates most of the tariff impact.', 'Though none of us are enjoying the continually evolving tariff situation, it is yet another example of the nimble execution capabilities of our organization.', 'In March, when all the tariff noise started kicking up in earnest, our business leaders went to work to countermeasure the risk, and start reworking the necessary supply chain activity.', 'I just wanted to clarify because we just kind of glossed over it a little bit, but it sounds like tariffs are a big kind of nothing burger for you guys and seems somewhat isolated to Verathon.']"
ROP,2024_Q4,2024_Q4,2025-01-30,2025-01-30 08:00:00,0.060936185208041796,,-0.08374837785959244,7,0.0,0.013142747801335172,,0.06769335579638502,0.013142747801335172,0,,Technology,4.87,0.5714285714285714,"[""And so that's a nice tailwind."", ""And so, we think that's just going to create some great cross-sell tailwinds in the next couple of years here."", ""And so it's a nice longer-term tailwind."", ""As we've discussed all year, our network growth rate was impacted by the market in our freight matching businesses and the riders and actor strikes related to foundry."", ""Are there any notable one-off headwinds, tailwinds that we should be thinking about that's impacting that from getting to the steady state?""]"
ROP,2024_Q3,2024_Q3,2024-10-23,2024-10-23 08:00:00,-0.01246843600578975,,0.28052255511283875,3,0.7741475105285645,0.010698225208539072,,0.0074276584833361525,0.010698225208539072,0,,Technology,4.87,0.3333333333333333,"['Neil, you mentioned some of these macro headwinds.', ""Just following up on Julian's question on the NSS business for next year, Um, so, uh, which businesses are, are, you know, accelerating and how much of a headwind is that MHA, MHA, um, benefit in, in the first quarter?"", ""So, we're very much just seeing a stabilizing and the freight markets.""]"
ROP,2024_Q2,2024_Q2,2024-07-24,2024-07-24 08:00:00,-0.037461019250043276,,0.06839149445295334,1,0.0,0.013121400295094295,,-0.03314368504912457,0.013121400295094295,0,,Technology,4.87,0.0,"[""And then sort of the freight recession is what's been impacted business for the last several quarters.""]"
ROP,2024_Q1,2024_Q1,2024-04-26,2024-04-26 08:00:00,-0.03386712906202972,,0.4667733311653137,2,0.0,0.00922496682127941,,0.11080126897144216,0.00922496682127941,0,,Technology,4.87,0.0,"['Throughout that whole period of time, we said those were benefited by some market tailwinds, some some comeback from the pandemic, you know, a raging freight market, things like that, supply chain sort of, you know, bottlenecks and releases.', 'I mean, Our cost of goods is so low relative to industrial-type companies that the input cost or fraction of the cost structure of our enterprise, but your thoughts about that?']"
